Sub_Setor,Tecnico,Fundamentalista,tau,p-valor
Construcao e Engenharia,volume_financeiro,meQtCom,-0.498857329655,0.0
Construcao e Engenharia,volume_financeiro,dpQtCom,-0.861006358079,0.0
Construcao e Engenharia,volume_financeiro,vQtCom,-0.861006377485,0.0
Construcao e Engenharia,volume_financeiro,sQtCom,-0.537803406555,0.0
Construcao e Engenharia,volume_financeiro,mQtTw,-0.626914125173,0.0
Construcao e Engenharia,volume_financeiro,meQtTw,-0.602784182283,0.0
Construcao e Engenharia,volume_financeiro,dpQtTw,-0.90336699429,0.0
Construcao e Engenharia,volume_financeiro,vQtTw,-0.903366988505,0.0
Construcao e Engenharia,volume_financeiro,sQtTw,-0.625818652986,0.0
Construcao e Engenharia,volume_financeiro,mQtFb,-0.6258785512,0.0
Construcao e Engenharia,volume_financeiro,meQtFb,-0.59302060894,0.0
Construcao e Engenharia,volume_financeiro,dpQtFb,-0.891431622083,0.0
Construcao e Engenharia,volume_financeiro,vQtFb,-0.891435905923,0.0
Construcao e Engenharia,volume_financeiro,sQtFb,-0.627169346641,0.0
Construcao e Engenharia,volume_financeiro,mQtLk,-0.55642608447,0.0
Construcao e Engenharia,volume_financeiro,meQtLk,-0.51078735758,0.0
Construcao e Engenharia,volume_financeiro,dpQtLk,-0.863434782999,0.0
Construcao e Engenharia,volume_financeiro,vQtLk,-0.86346589939,0.0
Construcao e Engenharia,volume_financeiro,sQtLk,-0.554244777735,0.0
Construcao e Engenharia,volume_financeiro,mQtGp,-0.503341459405,0.0
Construcao e Engenharia,volume_financeiro,meQtGp,-0.491455417881,0.0
Construcao e Engenharia,volume_financeiro,dpQtGp,-0.798764512292,0.0
Construcao e Engenharia,volume_financeiro,vQtGp,-0.798764507849,0.0
Construcao e Engenharia,volume_financeiro,sQtGp,-0.503346507428,0.0
Construcao e Engenharia,volume_financeiro,mPol,-0.66084299962,0.0
Construcao e Engenharia,volume_financeiro,mePol,-0.585458574678,0.0
Construcao e Engenharia,volume_financeiro,dpPol,-0.921571766058,0.0
Construcao e Engenharia,volume_financeiro,vPol,-0.921474949343,0.0
Construcao e Engenharia,volume_financeiro,sPol,-0.660821044479,0.0
Diversos,media,qt,-0.628694022418,0.0
Diversos,media,mQtCom,-0.10893574536,1.06087717868e-307
Diversos,media,meQtCom,0.00613831969159,0.0346144082583
Diversos,media,dpQtCom,-0.545771276944,0.0
Diversos,media,vQtCom,-0.545771276195,0.0
Diversos,media,sQtCom,-0.108901809556,1.64432150466e-307
Diversos,media,mQtTw,-0.344880394722,0.0
Diversos,media,meQtTw,-0.0677562824878,2.64869947443e-120
Diversos,media,dpQtTw,-0.720150580101,0.0
Diversos,media,vQtTw,-0.72015052229,0.0
Diversos,media,sQtTw,-0.346245954433,0.0
Diversos,media,mQtFb,-0.31822074874,0.0
Diversos,media,meQtFb,-0.0448155992629,1.09861518193e-53
Diversos,media,dpQtFb,-0.694157876026,0.0
Diversos,media,vQtFb,-0.694157792335,0.0
Diversos,media,sQtFb,-0.319786508248,0.0
Diversos,media,mQtLk,-0.17779091318,0.0
Diversos,media,meQtLk,0.00146058210482,0.61514726428
Diversos,media,dpQtLk,-0.59384557013,0.0
Diversos,media,vQtLk,-0.59377283087,0.0
Diversos,media,sQtLk,-0.177247229116,0.0
Diversos,media,mQtGp,0.00461925256319,0.111841550077
Diversos,media,meQtGp,0.0176440969371,1.25396023775e-09
Diversos,media,dpQtGp,-0.485670599987,0.0
Diversos,media,vQtGp,-0.485670600915,0.0
Diversos,media,sQtGp,0.00461523450259,0.112153655965
Diversos,media,mPol,-0.690236091987,0.0
Diversos,media,mePol,-0.593330182021,0.0
Diversos,media,dpPol,-0.830439028235,0.0
Diversos,media,vPol,-0.830650876654,0.0
Diversos,media,sPol,-0.700269508848,0.0
Diversos,negocios,qt,-0.742419835559,0.0
Diversos,negocios,mQtCom,-0.549922076425,0.0
Diversos,negocios,meQtCom,-0.483817819827,0.0
Diversos,negocios,dpQtCom,-0.737344740079,0.0
Diversos,negocios,vQtCom,-0.737344737793,0.0
Diversos,negocios,sQtCom,-0.549982711967,0.0
Diversos,negocios,mQtTw,-0.653034304495,0.0
Diversos,negocios,meQtTw,-0.496799795301,0.0
Diversos,negocios,dpQtTw,-0.841963484689,0.0
Diversos,negocios,vQtTw,-0.841963415549,0.0
Diversos,negocios,sQtTw,-0.651711706811,0.0
Diversos,negocios,mQtFb,-0.614848165138,0.0
Diversos,negocios,meQtFb,-0.481605012296,0.0
Diversos,negocios,dpQtFb,-0.819456419498,0.0
Diversos,negocios,vQtFb,-0.819474998655,0.0
Diversos,negocios,sQtFb,-0.613072339571,0.0
Diversos,negocios,mQtLk,-0.552424626618,0.0
Diversos,negocios,meQtLk,-0.477313706957,0.0
Diversos,negocios,dpQtLk,-0.756976320765,0.0
Diversos,negocios,vQtLk,-0.75697629351,0.0
Diversos,negocios,sQtLk,-0.55235111237,0.0
Diversos,negocios,mQtGp,-0.483110366112,0.0
Diversos,negocios,meQtGp,-0.477221226106,0.0
Diversos,negocios,dpQtGp,-0.692670718652,0.0
Diversos,negocios,vQtGp,-0.692670718002,0.0
Diversos,negocios,sQtGp,-0.483107765247,0.0
Diversos,negocios,mPol,-0.777513161863,0.0
Diversos,negocios,mePol,-0.742782725773,0.0
Diversos,negocios,dpPol,-0.883412237589,0.0
