DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade
Thu,AGO,10,2000,ESTADAO,11
Fri,AGO,11,2000,G1,0
Fri,AGO,11,2000,FOLHASP,0
Fri,AGO,11,2000,ESTADAO,11
Sat,AGO,12,2000,G1,0
Sat,AGO,12,2000,FOLHASP,0
Sat,AGO,12,2000,ESTADAO,0
Sun,AGO,13,2000,G1,0
Sun,AGO,13,2000,FOLHASP,0
Sun,AGO,13,2000,ESTADAO,0
Mon,AGO,14,2000,G1,0
Mon,AGO,14,2000,FOLHASP,0
Mon,AGO,14,2000,ESTADAO,8
Tue,AGO,15,2000,G1,0
Tue,AGO,15,2000,FOLHASP,0
Tue,AGO,15,2000,ESTADAO,13
Wed,AGO,16,2000,G1,0
Wed,AGO,16,2000,FOLHASP,0
Wed,AGO,16,2000,ESTADAO,14
Thu,AGO,17,2000,G1,0
Thu,AGO,17,2000,FOLHASP,0
Thu,AGO,17,2000,ESTADAO,8
Fri,AGO,18,2000,G1,0
Fri,AGO,18,2000,FOLHASP,0
Fri,AGO,18,2000,ESTADAO,13
Sat,AGO,19,2000,G1,0
Sat,AGO,19,2000,FOLHASP,0
Sat,AGO,19,2000,ESTADAO,0
Sun,AGO,20,2000,G1,0
Sun,AGO,20,2000,FOLHASP,0
Sun,AGO,20,2000,ESTADAO,0
Mon,AGO,21,2000,G1,0
Mon,AGO,21,2000,FOLHASP,0
Mon,AGO,21,2000,ESTADAO,8
Tue,AGO,22,2000,G1,0
Tue,AGO,22,2000,FOLHASP,0
Tue,AGO,22,2000,ESTADAO,10
Wed,AGO,23,2000,G1,0
Wed,AGO,23,2000,FOLHASP,0
Wed,AGO,23,2000,ESTADAO,16
Thu,AGO,24,2000,G1,0
Thu,AGO,24,2000,FOLHASP,0
Thu,AGO,24,2000,ESTADAO,8
Fri,AGO,25,2000,G1,0
Fri,AGO,25,2000,FOLHASP,0
Fri,AGO,25,2000,ESTADAO,13
Sat,AGO,26,2000,G1,0
Sat,AGO,26,2000,FOLHASP,0
Sat,AGO,26,2000,ESTADAO,0
Sun,AGO,27,2000,G1,0
Sun,AGO,27,2000,FOLHASP,0
Sun,AGO,27,2000,ESTADAO,0
Mon,AGO,28,2000,G1,0
Mon,AGO,28,2000,FOLHASP,0
Mon,AGO,28,2000,ESTADAO,16
Tue,AGO,29,2000,G1,0
Tue,AGO,29,2000,FOLHASP,0
Tue,AGO,29,2000,ESTADAO,7
Wed,AGO,30,2000,G1,0
Wed,AGO,30,2000,FOLHASP,0
Wed,AGO,30,2000,ESTADAO,10
Thu,AGO,31,2000,G1,0
Thu,AGO,31,2000,FOLHASP,0
Thu,AGO,31,2000,ESTADAO,7
Fri,SET,1,2000,G1,0
Fri,SET,1,2000,FOLHASP,0
Fri,SET,1,2000,ESTADAO,19
Sat,SET,2,2000,G1,0
Sat,SET,2,2000,FOLHASP,0
Sat,SET,2,2000,ESTADAO,0
Sun,SET,3,2000,G1,0
Sun,SET,3,2000,FOLHASP,0
Sun,SET,3,2000,ESTADAO,0
Mon,SET,4,2000,G1,0
Mon,SET,4,2000,FOLHASP,0
Mon,SET,4,2000,ESTADAO,11
Tue,SET,5,2000,G1,0
Tue,SET,5,2000,FOLHASP,0
Tue,SET,5,2000,ESTADAO,16
Wed,SET,6,2000,G1,0
Wed,SET,6,2000,FOLHASP,0
Wed,SET,6,2000,ESTADAO,12
Thu,SET,7,2000,G1,0
Thu,SET,7,2000,FOLHASP,0
Thu,SET,7,2000,ESTADAO,0
Fri,SET,8,2000,G1,0
Fri,SET,8,2000,FOLHASP,0
Fri,SET,8,2000,ESTADAO,15
Sat,SET,9,2000,G1,0
Sat,SET,9,2000,FOLHASP,0
Sat,SET,9,2000,ESTADAO,0
Sun,SET,10,2000,G1,0
Sun,SET,10,2000,FOLHASP,0
Sun,SET,10,2000,ESTADAO,0
Mon,SET,11,2000,G1,0
Mon,SET,11,2000,FOLHASP,0
Mon,SET,11,2000,ESTADAO,11
Tue,SET,12,2000,G1,0
Tue,SET,12,2000,FOLHASP,0
Tue,SET,12,2000,ESTADAO,5
Wed,SET,13,2000,G1,0
Wed,SET,13,2000,FOLHASP,0
Wed,SET,13,2000,ESTADAO,12
Thu,SET,14,2000,G1,0
Thu,SET,14,2000,FOLHASP,0
Thu,SET,14,2000,ESTADAO,12
Fri,SET,15,2000,G1,0
Fri,SET,15,2000,FOLHASP,0
Fri,SET,15,2000,ESTADAO,12
Sat,SET,16,2000,G1,0
Sat,SET,16,2000,FOLHASP,0
Sat,SET,16,2000,ESTADAO,0
Sun,SET,17,2000,G1,0
Sun,SET,17,2000,FOLHASP,0
Sun,SET,17,2000,ESTADAO,0
Mon,SET,18,2000,G1,0
Mon,SET,18,2000,FOLHASP,0
Mon,SET,18,2000,ESTADAO,12
Tue,SET,19,2000,G1,0
Tue,SET,19,2000,FOLHASP,0
Tue,SET,19,2000,ESTADAO,16
Wed,SET,20,2000,G1,0
Wed,SET,20,2000,FOLHASP,1
Wed,SET,20,2000,ESTADAO,15
Thu,SET,21,2000,G1,0
Thu,SET,21,2000,FOLHASP,0
Thu,SET,21,2000,ESTADAO,10
Fri,SET,22,2000,G1,0
Fri,SET,22,2000,FOLHASP,0
Fri,SET,22,2000,ESTADAO,8
Sat,SET,23,2000,G1,0
Sat,SET,23,2000,FOLHASP,0
Sat,SET,23,2000,ESTADAO,0
Sun,SET,24,2000,G1,0
Sun,SET,24,2000,FOLHASP,0
Sun,SET,24,2000,ESTADAO,0
Mon,SET,25,2000,G1,0
Mon,SET,25,2000,FOLHASP,0
Mon,SET,25,2000,ESTADAO,13
Tue,SET,26,2000,G1,0
Tue,SET,26,2000,FOLHASP,0
Tue,SET,26,2000,ESTADAO,14
Wed,SET,27,2000,G1,0
Wed,SET,27,2000,FOLHASP,0
Wed,SET,27,2000,ESTADAO,12
Thu,SET,28,2000,G1,0
Thu,SET,28,2000,FOLHASP,0
Thu,SET,28,2000,ESTADAO,11
Fri,SET,29,2000,G1,0
Fri,SET,29,2000,FOLHASP,0
Fri,SET,29,2000,ESTADAO,12
Sat,SET,30,2000,G1,0
Sat,SET,30,2000,FOLHASP,0
Sat,SET,30,2000,ESTADAO,0
Sun,OUT,1,2000,G1,0
Sun,OUT,1,2000,FOLHASP,0
Sun,OUT,1,2000,ESTADAO,0
Mon,OUT,2,2000,G1,0
Mon,OUT,2,2000,FOLHASP,0
Mon,OUT,2,2000,ESTADAO,9
Tue,OUT,3,2000,G1,0
Tue,OUT,3,2000,FOLHASP,0
Tue,OUT,3,2000,ESTADAO,15
Wed,OUT,4,2000,G1,0
Wed,OUT,4,2000,FOLHASP,0
Wed,OUT,4,2000,ESTADAO,8
Thu,OUT,5,2000,G1,0
Thu,OUT,5,2000,FOLHASP,0
Thu,OUT,5,2000,ESTADAO,11
Fri,OUT,6,2000,G1,0
Fri,OUT,6,2000,FOLHASP,0
Fri,OUT,6,2000,ESTADAO,15
Sat,OUT,7,2000,G1,0
Sat,OUT,7,2000,FOLHASP,0
Sat,OUT,7,2000,ESTADAO,0
Sun,OUT,8,2000,G1,0
Sun,OUT,8,2000,FOLHASP,0
Sun,OUT,8,2000,ESTADAO,0
Mon,OUT,9,2000,G1,0
Mon,OUT,9,2000,FOLHASP,0
Mon,OUT,9,2000,ESTADAO,10
Tue,OUT,10,2000,G1,0
Tue,OUT,10,2000,FOLHASP,0
Tue,OUT,10,2000,ESTADAO,12
Wed,OUT,11,2000,G1,0
Wed,OUT,11,2000,FOLHASP,0
Wed,OUT,11,2000,ESTADAO,11
Thu,OUT,12,2000,G1,0
Thu,OUT,12,2000,FOLHASP,0
Thu,OUT,12,2000,ESTADAO,0
Fri,OUT,13,2000,G1,0
Fri,OUT,13,2000,FOLHASP,0
Fri,OUT,13,2000,ESTADAO,9
Sat,OUT,14,2000,G1,0
Sat,OUT,14,2000,FOLHASP,0
Sat,OUT,14,2000,ESTADAO,0
Sun,OUT,15,2000,G1,0
Sun,OUT,15,2000,FOLHASP,0
Sun,OUT,15,2000,ESTADAO,0
Mon,OUT,16,2000,G1,0
Mon,OUT,16,2000,FOLHASP,0
Mon,OUT,16,2000,ESTADAO,9
Tue,OUT,17,2000,G1,0
Tue,OUT,17,2000,FOLHASP,0
Tue,OUT,17,2000,ESTADAO,15
Wed,OUT,18,2000,G1,0
Wed,OUT,18,2000,FOLHASP,0
Wed,OUT,18,2000,ESTADAO,19
Thu,OUT,19,2000,G1,0
Thu,OUT,19,2000,FOLHASP,0
Thu,OUT,19,2000,ESTADAO,13
Fri,OUT,20,2000,G1,0
Fri,OUT,20,2000,FOLHASP,0
Fri,OUT,20,2000,ESTADAO,11
Sat,OUT,21,2000,G1,0
Sat,OUT,21,2000,FOLHASP,0
Sat,OUT,21,2000,ESTADAO,0
Sun,OUT,22,2000,G1,0
Sun,OUT,22,2000,FOLHASP,0
Sun,OUT,22,2000,ESTADAO,0
Mon,OUT,23,2000,G1,0
Mon,OUT,23,2000,FOLHASP,0
Mon,OUT,23,2000,ESTADAO,9
Tue,OUT,24,2000,G1,0
Tue,OUT,24,2000,FOLHASP,0
Tue,OUT,24,2000,ESTADAO,12
Wed,OUT,25,2000,G1,0
Wed,OUT,25,2000,FOLHASP,0
Wed,OUT,25,2000,ESTADAO,14
Thu,OUT,26,2000,G1,0
Thu,OUT,26,2000,FOLHASP,0
Thu,OUT,26,2000,ESTADAO,17
Fri,OUT,27,2000,G1,0
Fri,OUT,27,2000,FOLHASP,0
Fri,OUT,27,2000,ESTADAO,13
Sat,OUT,28,2000,G1,0
Sat,OUT,28,2000,FOLHASP,0
Sat,OUT,28,2000,ESTADAO,0
Sun,OUT,29,2000,G1,0
Sun,OUT,29,2000,FOLHASP,0
Sun,OUT,29,2000,ESTADAO,0
Mon,OUT,30,2000,G1,0
Mon,OUT,30,2000,FOLHASP,0
Mon,OUT,30,2000,ESTADAO,11
Tue,OUT,31,2000,G1,0
Tue,OUT,31,2000,FOLHASP,0
Tue,OUT,31,2000,ESTADAO,11
Wed,NOV,1,2000,G1,0
Wed,NOV,1,2000,FOLHASP,0
Wed,NOV,1,2000,ESTADAO,17
Thu,NOV,2,2000,G1,0
Thu,NOV,2,2000,FOLHASP,0
Thu,NOV,2,2000,ESTADAO,0
Fri,NOV,3,2000,G1,0
Fri,NOV,3,2000,FOLHASP,0
Fri,NOV,3,2000,ESTADAO,10
Sat,NOV,4,2000,G1,0
Sat,NOV,4,2000,FOLHASP,0
Sat,NOV,4,2000,ESTADAO,0
Sun,NOV,5,2000,G1,0
Sun,NOV,5,2000,FOLHASP,0
Sun,NOV,5,2000,ESTADAO,0
Mon,NOV,6,2000,G1,0
Mon,NOV,6,2000,FOLHASP,0
Mon,NOV,6,2000,ESTADAO,13
Tue,NOV,7,2000,G1,0
Tue,NOV,7,2000,FOLHASP,0
Tue,NOV,7,2000,ESTADAO,13
Wed,NOV,8,2000,G1,0
Wed,NOV,8,2000,FOLHASP,0
Wed,NOV,8,2000,ESTADAO,12
Thu,NOV,9,2000,G1,0
Thu,NOV,9,2000,FOLHASP,0
Thu,NOV,9,2000,ESTADAO,13
Fri,NOV,10,2000,G1,0
Fri,NOV,10,2000,FOLHASP,0
Fri,NOV,10,2000,ESTADAO,14
Sat,NOV,11,2000,G1,0
Sat,NOV,11,2000,FOLHASP,0
Sat,NOV,11,2000,ESTADAO,0
Sun,NOV,12,2000,G1,0
Sun,NOV,12,2000,FOLHASP,0
Sun,NOV,12,2000,ESTADAO,0
Mon,NOV,13,2000,G1,0
Mon,NOV,13,2000,FOLHASP,0
Mon,NOV,13,2000,ESTADAO,17
Tue,NOV,14,2000,G1,0
Tue,NOV,14,2000,FOLHASP,0
Tue,NOV,14,2000,ESTADAO,11
Wed,NOV,15,2000,G1,0
Wed,NOV,15,2000,FOLHASP,0
Wed,NOV,15,2000,ESTADAO,0
Thu,NOV,16,2000,G1,0
Thu,NOV,16,2000,FOLHASP,0
Thu,NOV,16,2000,ESTADAO,8
Fri,NOV,17,2000,G1,0
Fri,NOV,17,2000,FOLHASP,0
Fri,NOV,17,2000,ESTADAO,9
Sat,NOV,18,2000,G1,0
Sat,NOV,18,2000,FOLHASP,0
Sat,NOV,18,2000,ESTADAO,0
Sun,NOV,19,2000,G1,0
Sun,NOV,19,2000,FOLHASP,0
Sun,NOV,19,2000,ESTADAO,0
Mon,NOV,20,2000,G1,0
Mon,NOV,20,2000,FOLHASP,0
Mon,NOV,20,2000,ESTADAO,11
Tue,NOV,21,2000,G1,0
Tue,NOV,21,2000,FOLHASP,0
Tue,NOV,21,2000,ESTADAO,12
Wed,NOV,22,2000,G1,0
Wed,NOV,22,2000,FOLHASP,0
Wed,NOV,22,2000,ESTADAO,13
Thu,NOV,23,2000,G1,0
Thu,NOV,23,2000,FOLHASP,0
Thu,NOV,23,2000,ESTADAO,8
Fri,NOV,24,2000,G1,0
Fri,NOV,24,2000,FOLHASP,0
Fri,NOV,24,2000,ESTADAO,7
Sat,NOV,25,2000,G1,0
Sat,NOV,25,2000,FOLHASP,0
Sat,NOV,25,2000,ESTADAO,0
Sun,NOV,26,2000,G1,0
Sun,NOV,26,2000,FOLHASP,0
Sun,NOV,26,2000,ESTADAO,0
Mon,NOV,27,2000,G1,0
Mon,NOV,27,2000,FOLHASP,0
Mon,NOV,27,2000,ESTADAO,18
Tue,NOV,28,2000,G1,0
Tue,NOV,28,2000,FOLHASP,0
Tue,NOV,28,2000,ESTADAO,11
Wed,NOV,29,2000,G1,0
Wed,NOV,29,2000,FOLHASP,0
Wed,NOV,29,2000,ESTADAO,16
Thu,NOV,30,2000,G1,0
Thu,NOV,30,2000,FOLHASP,0
Thu,NOV,30,2000,ESTADAO,9
Fri,DEZ,1,2000,G1,0
Fri,DEZ,1,2000,FOLHASP,0
Fri,DEZ,1,2000,ESTADAO,16
Sat,DEZ,2,2000,G1,0
Sat,DEZ,2,2000,FOLHASP,0
Sat,DEZ,2,2000,ESTADAO,0
Sun,DEZ,3,2000,G1,0
Sun,DEZ,3,2000,FOLHASP,0
Sun,DEZ,3,2000,ESTADAO,0
Mon,DEZ,4,2000,G1,0
Mon,DEZ,4,2000,FOLHASP,0
Mon,DEZ,4,2000,ESTADAO,9
Tue,DEZ,5,2000,G1,0
Tue,DEZ,5,2000,FOLHASP,0
Tue,DEZ,5,2000,ESTADAO,12
Wed,DEZ,6,2000,G1,0
Wed,DEZ,6,2000,FOLHASP,0
Wed,DEZ,6,2000,ESTADAO,10
Thu,DEZ,7,2000,G1,0
Thu,DEZ,7,2000,FOLHASP,0
Thu,DEZ,7,2000,ESTADAO,10
Fri,DEZ,8,2000,G1,0
Fri,DEZ,8,2000,FOLHASP,0
Fri,DEZ,8,2000,ESTADAO,9
Sat,DEZ,9,2000,G1,0
Sat,DEZ,9,2000,FOLHASP,0
Sat,DEZ,9,2000,ESTADAO,0
Sun,DEZ,10,2000,G1,0
Sun,DEZ,10,2000,FOLHASP,0
Sun,DEZ,10,2000,ESTADAO,0
Mon,DEZ,11,2000,G1,0
Mon,DEZ,11,2000,FOLHASP,0
Mon,DEZ,11,2000,ESTADAO,13
Tue,DEZ,12,2000,G1,0
Tue,DEZ,12,2000,FOLHASP,0
Tue,DEZ,12,2000,ESTADAO,11
Wed,DEZ,13,2000,G1,0
Wed,DEZ,13,2000,FOLHASP,0
Wed,DEZ,13,2000,ESTADAO,8
Thu,DEZ,14,2000,G1,0
Thu,DEZ,14,2000,FOLHASP,0
Thu,DEZ,14,2000,ESTADAO,6
Fri,DEZ,15,2000,G1,0
Fri,DEZ,15,2000,FOLHASP,0
Fri,DEZ,15,2000,ESTADAO,19
Sat,DEZ,16,2000,G1,0
Sat,DEZ,16,2000,FOLHASP,0
Sat,DEZ,16,2000,ESTADAO,0
Sun,DEZ,17,2000,G1,0
Sun,DEZ,17,2000,FOLHASP,0
Sun,DEZ,17,2000,ESTADAO,0
Mon,DEZ,18,2000,G1,0
Mon,DEZ,18,2000,FOLHASP,0
Mon,DEZ,18,2000,ESTADAO,6
Tue,DEZ,19,2000,G1,0
Tue,DEZ,19,2000,FOLHASP,0
Tue,DEZ,19,2000,ESTADAO,11
Wed,DEZ,20,2000,G1,0
Wed,DEZ,20,2000,FOLHASP,0
Wed,DEZ,20,2000,ESTADAO,11
Thu,DEZ,21,2000,G1,0
Thu,DEZ,21,2000,FOLHASP,0
Thu,DEZ,21,2000,ESTADAO,8
Fri,DEZ,22,2000,G1,0
Fri,DEZ,22,2000,FOLHASP,0
Fri,DEZ,22,2000,ESTADAO,14
Sat,DEZ,23,2000,G1,0
Sat,DEZ,23,2000,FOLHASP,0
Sat,DEZ,23,2000,ESTADAO,0
Sun,DEZ,24,2000,G1,0
Sun,DEZ,24,2000,FOLHASP,0
Sun,DEZ,24,2000,ESTADAO,0
Mon,DEZ,25,2000,G1,0
Mon,DEZ,25,2000,FOLHASP,0
Mon,DEZ,25,2000,ESTADAO,0
Tue,DEZ,26,2000,G1,0
Tue,DEZ,26,2000,FOLHASP,0
Tue,DEZ,26,2000,ESTADAO,5
Wed,DEZ,27,2000,G1,0
Wed,DEZ,27,2000,FOLHASP,0
Wed,DEZ,27,2000,ESTADAO,10
Thu,DEZ,28,2000,G1,0
Thu,DEZ,28,2000,FOLHASP,0
Thu,DEZ,28,2000,ESTADAO,11
Fri,DEZ,29,2000,G1,0
Fri,DEZ,29,2000,FOLHASP,0
Fri,DEZ,29,2000,ESTADAO,8
Sat,DEZ,30,2000,G1,0
Sat,DEZ,30,2000,FOLHASP,0
Sat,DEZ,30,2000,ESTADAO,0
Sun,DEZ,31,2000,G1,0
Sun,DEZ,31,2000,FOLHASP,0
Sun,DEZ,31,2000,ESTADAO,0
Mon,JAN,1,2001,G1,0
Mon,JAN,1,2001,FOLHASP,0
Mon,JAN,1,2001,ESTADAO,0
Tue,JAN,2,2001,G1,0
Tue,JAN,2,2001,FOLHASP,0
Tue,JAN,2,2001,ESTADAO,10
Wed,JAN,3,2001,G1,0
Wed,JAN,3,2001,FOLHASP,0
Wed,JAN,3,2001,ESTADAO,13
Thu,JAN,4,2001,G1,0
Thu,JAN,4,2001,FOLHASP,0
Thu,JAN,4,2001,ESTADAO,2
Fri,JAN,5,2001,G1,0
Fri,JAN,5,2001,FOLHASP,0
Fri,JAN,5,2001,ESTADAO,10
Sat,JAN,6,2001,G1,0
Sat,JAN,6,2001,FOLHASP,0
Sat,JAN,6,2001,ESTADAO,0
Sun,JAN,7,2001,G1,0
Sun,JAN,7,2001,FOLHASP,0
Sun,JAN,7,2001,ESTADAO,0
Mon,JAN,8,2001,G1,0
Mon,JAN,8,2001,FOLHASP,0
Mon,JAN,8,2001,ESTADAO,15
Tue,JAN,9,2001,G1,0
Tue,JAN,9,2001,FOLHASP,0
Tue,JAN,9,2001,ESTADAO,8
Wed,JAN,10,2001,G1,0
Wed,JAN,10,2001,FOLHASP,0
Wed,JAN,10,2001,ESTADAO,12
Thu,JAN,11,2001,G1,0
Thu,JAN,11,2001,FOLHASP,0
Thu,JAN,11,2001,ESTADAO,9
Fri,JAN,12,2001,G1,0
Fri,JAN,12,2001,FOLHASP,0
Fri,JAN,12,2001,ESTADAO,13
Sat,JAN,13,2001,G1,0
Sat,JAN,13,2001,FOLHASP,0
Sat,JAN,13,2001,ESTADAO,0
Sun,JAN,14,2001,G1,0
Sun,JAN,14,2001,FOLHASP,0
Sun,JAN,14,2001,ESTADAO,0
Mon,JAN,15,2001,G1,0
Mon,JAN,15,2001,FOLHASP,0
Mon,JAN,15,2001,ESTADAO,10
Tue,JAN,16,2001,G1,0
Tue,JAN,16,2001,FOLHASP,0
Tue,JAN,16,2001,ESTADAO,8
Wed,JAN,17,2001,G1,0
Wed,JAN,17,2001,FOLHASP,0
Wed,JAN,17,2001,ESTADAO,16
Thu,JAN,18,2001,G1,0
Thu,JAN,18,2001,FOLHASP,0
Thu,JAN,18,2001,ESTADAO,10
Fri,JAN,19,2001,G1,0
Fri,JAN,19,2001,FOLHASP,0
Fri,JAN,19,2001,ESTADAO,11
Sat,JAN,20,2001,G1,0
Sat,JAN,20,2001,FOLHASP,0
Sat,JAN,20,2001,ESTADAO,0
Sun,JAN,21,2001,G1,0
Sun,JAN,21,2001,FOLHASP,0
Sun,JAN,21,2001,ESTADAO,0
Mon,JAN,22,2001,G1,0
Mon,JAN,22,2001,FOLHASP,0
Mon,JAN,22,2001,ESTADAO,10
Tue,JAN,23,2001,G1,0
Tue,JAN,23,2001,FOLHASP,0
Tue,JAN,23,2001,ESTADAO,8
Wed,JAN,24,2001,G1,0
Wed,JAN,24,2001,FOLHASP,0
Wed,JAN,24,2001,ESTADAO,8
Thu,JAN,25,2001,G1,0
Thu,JAN,25,2001,FOLHASP,0
Thu,JAN,25,2001,ESTADAO,9
Fri,JAN,26,2001,G1,0
Fri,JAN,26,2001,FOLHASP,0
Fri,JAN,26,2001,ESTADAO,13
Sat,JAN,27,2001,G1,0
Sat,JAN,27,2001,FOLHASP,0
Sat,JAN,27,2001,ESTADAO,0
Sun,JAN,28,2001,G1,0
Sun,JAN,28,2001,FOLHASP,0
Sun,JAN,28,2001,ESTADAO,0
Mon,JAN,29,2001,G1,0
Mon,JAN,29,2001,FOLHASP,0
Mon,JAN,29,2001,ESTADAO,26
Tue,JAN,30,2001,G1,0
Tue,JAN,30,2001,FOLHASP,0
Tue,JAN,30,2001,ESTADAO,31
Wed,JAN,31,2001,G1,0
Wed,JAN,31,2001,FOLHASP,0
Wed,JAN,31,2001,ESTADAO,47
Thu,FEV,1,2001,G1,0
Thu,FEV,1,2001,FOLHASP,0
Thu,FEV,1,2001,ESTADAO,35
Fri,FEV,2,2001,G1,0
Fri,FEV,2,2001,FOLHASP,0
Fri,FEV,2,2001,ESTADAO,40
Sat,FEV,3,2001,G1,0
Sat,FEV,3,2001,FOLHASP,0
Sat,FEV,3,2001,ESTADAO,0
Sun,FEV,4,2001,G1,0
Sun,FEV,4,2001,FOLHASP,0
Sun,FEV,4,2001,ESTADAO,0
Mon,FEV,5,2001,G1,0
Mon,FEV,5,2001,FOLHASP,0
Mon,FEV,5,2001,ESTADAO,26
Tue,FEV,6,2001,G1,0
Tue,FEV,6,2001,FOLHASP,0
Tue,FEV,6,2001,ESTADAO,23
Wed,FEV,7,2001,G1,0
Wed,FEV,7,2001,FOLHASP,0
Wed,FEV,7,2001,ESTADAO,21
Thu,FEV,8,2001,G1,0
Thu,FEV,8,2001,FOLHASP,0
Thu,FEV,8,2001,ESTADAO,22
Fri,FEV,9,2001,G1,0
Fri,FEV,9,2001,FOLHASP,0
Fri,FEV,9,2001,ESTADAO,17
Sat,FEV,10,2001,G1,0
Sat,FEV,10,2001,FOLHASP,0
Sat,FEV,10,2001,ESTADAO,0
Sun,FEV,11,2001,G1,0
Sun,FEV,11,2001,FOLHASP,0
Sun,FEV,11,2001,ESTADAO,0
Mon,FEV,12,2001,G1,0
Mon,FEV,12,2001,FOLHASP,0
Mon,FEV,12,2001,ESTADAO,20
Tue,FEV,13,2001,G1,0
Tue,FEV,13,2001,FOLHASP,0
Tue,FEV,13,2001,ESTADAO,12
Wed,FEV,14,2001,G1,0
Wed,FEV,14,2001,FOLHASP,0
Wed,FEV,14,2001,ESTADAO,12
Thu,FEV,15,2001,G1,0
Thu,FEV,15,2001,FOLHASP,0
Thu,FEV,15,2001,ESTADAO,9
Fri,FEV,16,2001,G1,0
Fri,FEV,16,2001,FOLHASP,0
Fri,FEV,16,2001,ESTADAO,13
Sat,FEV,17,2001,G1,0
Sat,FEV,17,2001,FOLHASP,0
Sat,FEV,17,2001,ESTADAO,0
Sun,FEV,18,2001,G1,0
Sun,FEV,18,2001,FOLHASP,0
Sun,FEV,18,2001,ESTADAO,0
Mon,FEV,19,2001,G1,0
Mon,FEV,19,2001,FOLHASP,0
Mon,FEV,19,2001,ESTADAO,7
Tue,FEV,20,2001,G1,0
Tue,FEV,20,2001,FOLHASP,0
Tue,FEV,20,2001,ESTADAO,14
Wed,FEV,21,2001,G1,0
Wed,FEV,21,2001,FOLHASP,0
Wed,FEV,21,2001,ESTADAO,8
Thu,FEV,22,2001,G1,0
Thu,FEV,22,2001,FOLHASP,0
Thu,FEV,22,2001,ESTADAO,7
Fri,FEV,23,2001,G1,0
Fri,FEV,23,2001,FOLHASP,0
Fri,FEV,23,2001,ESTADAO,5
Sat,FEV,24,2001,G1,0
Sat,FEV,24,2001,FOLHASP,0
Sat,FEV,24,2001,ESTADAO,0
Sun,FEV,25,2001,G1,0
Sun,FEV,25,2001,FOLHASP,0
Sun,FEV,25,2001,ESTADAO,0
Mon,FEV,26,2001,G1,0
Mon,FEV,26,2001,FOLHASP,0
Mon,FEV,26,2001,ESTADAO,6
Tue,FEV,27,2001,G1,0
Tue,FEV,27,2001,FOLHASP,0
Tue,FEV,27,2001,ESTADAO,7
Wed,FEV,28,2001,G1,0
Wed,FEV,28,2001,FOLHASP,0
Wed,FEV,28,2001,ESTADAO,7
Thu,MAR,1,2001,G1,0
Thu,MAR,1,2001,FOLHASP,0
Thu,MAR,1,2001,ESTADAO,13
Fri,MAR,2,2001,G1,0
Fri,MAR,2,2001,FOLHASP,0
Fri,MAR,2,2001,ESTADAO,10
Sat,MAR,3,2001,G1,0
Sat,MAR,3,2001,FOLHASP,0
Sat,MAR,3,2001,ESTADAO,0
Sun,MAR,4,2001,G1,0
Sun,MAR,4,2001,FOLHASP,0
Sun,MAR,4,2001,ESTADAO,0
Mon,MAR,5,2001,G1,0
Mon,MAR,5,2001,FOLHASP,0
Mon,MAR,5,2001,ESTADAO,8
Tue,MAR,6,2001,G1,0
Tue,MAR,6,2001,FOLHASP,0
Tue,MAR,6,2001,ESTADAO,9
Wed,MAR,7,2001,G1,0
Wed,MAR,7,2001,FOLHASP,0
Wed,MAR,7,2001,ESTADAO,7
Thu,MAR,8,2001,G1,0
Thu,MAR,8,2001,FOLHASP,0
Thu,MAR,8,2001,ESTADAO,8
Fri,MAR,9,2001,G1,0
Fri,MAR,9,2001,FOLHASP,0
Fri,MAR,9,2001,ESTADAO,11
Sat,MAR,10,2001,G1,0
Sat,MAR,10,2001,FOLHASP,0
Sat,MAR,10,2001,ESTADAO,0
Sun,MAR,11,2001,G1,0
Sun,MAR,11,2001,FOLHASP,0
Sun,MAR,11,2001,ESTADAO,0
Mon,MAR,12,2001,G1,0
Mon,MAR,12,2001,FOLHASP,0
Mon,MAR,12,2001,ESTADAO,12
Tue,MAR,13,2001,G1,0
Tue,MAR,13,2001,FOLHASP,0
Tue,MAR,13,2001,ESTADAO,14
Wed,MAR,14,2001,G1,0
Wed,MAR,14,2001,FOLHASP,0
Wed,MAR,14,2001,ESTADAO,10
Thu,MAR,15,2001,G1,0
Thu,MAR,15,2001,FOLHASP,0
Thu,MAR,15,2001,ESTADAO,15
Fri,MAR,16,2001,G1,0
Fri,MAR,16,2001,FOLHASP,0
Fri,MAR,16,2001,ESTADAO,12
Sat,MAR,17,2001,G1,0
Sat,MAR,17,2001,FOLHASP,0
Sat,MAR,17,2001,ESTADAO,0
Sun,MAR,18,2001,G1,0
Sun,MAR,18,2001,FOLHASP,0
Sun,MAR,18,2001,ESTADAO,0
Mon,MAR,19,2001,G1,0
Mon,MAR,19,2001,FOLHASP,0
Mon,MAR,19,2001,ESTADAO,9
Tue,MAR,20,2001,G1,0
Tue,MAR,20,2001,FOLHASP,0
Tue,MAR,20,2001,ESTADAO,15
Wed,MAR,21,2001,G1,0
Wed,MAR,21,2001,FOLHASP,0
Wed,MAR,21,2001,ESTADAO,11
Thu,MAR,22,2001,G1,0
Thu,MAR,22,2001,FOLHASP,0
Thu,MAR,22,2001,ESTADAO,9
Fri,MAR,23,2001,G1,0
Fri,MAR,23,2001,FOLHASP,0
